"[487]","448383","[2780, 2803, 2804, 2812, 2911]","","9781610390996","1610390997","9781610390996","3.37","134","The Big Shift : Navigating the New Stage Beyond Midlife"
"[488]","482644","[2944, 2948, 2910]","","9781601407191","160140719X","9781601407191","4.0","6","Top-Sy Turvy : 5 Crochet Sweaters for Girls' Sizes 2-10"
"[489]","91,048","[2488, 2490, 2501, 2596]","","9780843121315","843121319","9780843121315","4.0","219","Little Miss Birthday"
"[490]","1270282","[982, 1905, 1908, 1939, 2004]","","9781449302658","1449302653","9781449302658","3.57","14","Mastering Search Analytics : Measuring Seo, SEM and Site Search"
"[491]","459006","[2770, 2912]","","9781743369159","1743369158","9781743369159","","","Your Best Home : 5 x Spaces x 5 Design Steps = a Better Life"
"[492]","307014","[2944, 2948, 2910]","","9780692239780","692239782","9780692239780","4.0","3","Madder Anthology 1 : Camilla, Sibella, Imogen, and Beatrice"
"[493, 494]","422316","[109, 121, 2912]","","9781423624325","1423624327","9781423624325","4.0","13","Fortuny Interiors"
"[495]","107745","[2488, 2490, 2492, 2606, 2609]","","9781250101549","1250101549","9781250101549","4.02","3570","The Wicker King"
"[496]","1284538","[1917, 1939]","","9780471792208","471792209","9780471792208","2.88","9","Building Flash Web Sites For Dummies"
"[497, 498]","460226","[104, 376, 2906, 2911]","","9780486263533","486263533","9780486263533","3.69","23","Men's Fashion Illustrations from the Turn of the Century"
"[499, 500, 501]","34282","[2950, 2954, 2912]","","9781612124865","1612124860","9781612124865","4.41","12","Beaded Jewelry: Knotting Techniques"
"[502, 503, 504, 505]","445840","[633, 763, 1010, 1011, 1012, 1725, 2804, 2912]","","9781292116723","1292116722","9781292116723","3.82","74","Consumer Behaviour : A European Perspective"
"[506, 507]","","[3198, 2915, 2452, 3385]","","9781419739156","1419739158","9781419739156","","","Hanukkah in a Book (UpLifting Editions): Jacket comes off. Candles pop up. Display and celebrate!"
"[508]","99521","[2488, 2490, 2500, 2609]","","9781250076366","1250076366","9781250076366","4.16","3194","Wolf in the Snow"
"[509]","1,225,717","[1917, 1919, 1941]","New edition","9780538746762","538746769","9780538746762","3.53","13","New Perspectives on Microsoft (R) Project 2010 : Introductory"
"[510]","423286","[2948, 2912]","","9781590128794","1590128796","9781590128794","5.0","1","Super-Easy Baby Blankets : 7 Beautiful Baby Blankets All Made Using Simple Half Double Crochet Stitches"
"[511, 512]","462362","[121, 2912]","","9780847861866","847861864","9780847861866","3.88","9","Henri Samuel : Master of the French Interior"
"[513]","424071","[980, 985, 1024, 2804, 2911]","","9780762778638","762778636","9780762778638","4.62","16","How to Start a Home-based Makeup Artist Business"
"[514]","437652","[103, 105, 637, 685, 2774, 2802, 2911]","","9781844681150","1844681157","9781844681150","4.1","19","History of Men's Accessories: a Short Guide for Men About Town"
"[515]","95897","[2488, 2490, 2492, 2493, 2498, 2499, 2600, 2606]","","9781405286152","1405286156","9781405286152","4.1","735","I Have No Secrets"
"[516]","1,191,594","[1939, 1962, 1983, 2004, 2007]","","9781430265801","1430265809","9781430265801","3.76","13","Beginning Drupal 8"
"[517]","456591","[2912, 2562]","","9788425418594","8425418593","9788425418594","","","Programm Ejercicios - Aleman Para Hispanohablantes"
"[518, 519]","655397","[92, 121, 2912]","","9780714879796","714879797","9780714879796","","","Interiors (Merlot Red Edition) : The Greatest Rooms of the Century"
"[520, 521]","57751","[2914, 2915]","","9780393069143","393069141","9780393069143","4.01","283","Miss Manners' Guide to a Surprisingly Dignified Wedding"
"[522]","472207","[233, 638, 750, 1294, 1296, 2788, 2802, 2858, 2864, 2866, 2978, 2909, 3098, 3100, 3112]","","9781408856208","1408856204","9781408856208","3.85","928","Bella Figura : How to Live, Love and Eat the Italian Way"
"[523, 524, 525]","99,898","[2488, 2490, 2521, 2557, 2608]","","9780141307107","9780141307107","","4.04","242","I am Rosa Parks"
"[526, 527, 528, 529]","1360433","[1939, 2004]","","9781680500561","1680500562","9781680500561","3.48","37","Web Development Recipes 2e"
"[530, 531, 532]","474,063","[1068, 1078, 1456, 2804, 2910, 2911]","New edition","9781861529176","9781861529176","","4.6","5","The Spa Book : The Official Guide to Spa Therapy"
"[533]","456193","[2944, 2912]","","9781561584185","1561584185","9781561584185","3.79","29","Sewing Edges and Corners : An Embellishment Idea Book"
"[534]","542806","[103, 2978, 2910, 2911, 2912, 2915]","","9782080203717","2080203711","9782080203717","4.5","2","Ze French Do it Better : A Lifestyle Guide"
"[535]","423382","[2942, 2960, 2912]","","9780980092325","980092329","9780980092325","4.0","6","Toilet Paper Crafts for Holidays and Special Occasions : 60 Papercraft, Sewing, Origami and Kanzashi Projects"
"[536]","103,144","[2488, 2490, 2499, 2596]","","9780007326297","7326297","9780007326297","4.25","263","A MILLION ANGELS"
"[537, 538]","1339070","[1939]","","9781292057095","1292057092","9781292057095","5.0","1","Fundamentals of Web Development, Global Edition"
"[539]","693694","[2859, 2860, 2868, 2882, 2883, 2915]","","9781510749474","1510749470","9781510749474","4.0","3","The Wizard's Dessert Cookbook : Magical Recipes Inspired by Harry Potter, the Hobbit, Fantastic Beasts, the Chronicles of Narnia, and More"
"[540]","486369","[1721, 2942, 2959, 2911]","","9780954917180","954917189","9780954917180","5.0","2","Make Your Own Natural Soaps : All Vegetable Herbal Recipes"
"[541, 542]","41497","[121, 2912]","","9781452164328","1452164320","9781452164328","3.25","109","This Is Home : Design for a Cozy Life"
"[543, 226]","40,855","[102, 121, 2912]","Revised","9781849758543","1849758549","9781849758543","3.66","74","Pale & Interesting : Decorating with Whites, Pastels and Neutrals for a Warm and Welcoming Home"
"[544, 545]","90864","[2488, 2490, 2498, 2499, 2600, 2609]","","9781524716905","1524716901","9781524716905","3.82","28","Magic Carpet Race! (Shimmer and Shine)"
"[546]","1292174","[988, 1903, 1933, 1939, 1983]","","9781847196521","1847196527","9781847196521","4.33","3","Programming Microsoft Dynamics NAV 2009"
"[547]","466963","[8, 92, 103, 2663, 637, 684, 2911]","","9781848138612","184813861X","9781848138612","3.72","105","Glamour : Women, History, Feminism"
"[548, 549]","451602","[2942, 2962, 2912]","","9781571203991","1571203990","9781571203991","3.31","16","Fun with Folded Fabric Boxes : All No-sew Projects, Fat-quarter Friendly, Elegance in Minutes"
"[550]","444593","[2831, 2911]","","9781577315520","1577315529","9781577315520","3.45","11","Ancient Secrets of Facial Rejuvenation : A Non-surgical Approach to Youth and Well-being"
"[551, 552]","492503","[2802, 2911]","","9781551523439","1551523434","9781551523439","3.23","38","The Bearded Gentleman : The Style Guide to Shaving Face"
"[553]","105383","[2487, 2488, 2490, 2499, 2600]","","9780307995087","307995089","9780307995087","3.79","112","LGB I Love You, Daddy"
"[554]","2039011","[1946, 1948]","","9780998453026","998453021","9780998453026","4.0","1","Learn to Produce Video with Ffmpeg : In Thirty Minutes or Less (2018 Edition)"
"[555]","526036","[103, 2910, 2911]","","9780749923440","074992344X","9780749923440","3.28","14","Supermodels' Beauty Secrets : Hot tips for style, beauty and fashion from the world's top models"
"[556]","492275","[2960, 2962, 2912]","","9780804834957","804834954","9780804834957","3.86","22","Origami Boxes"
"[557]","501281","[83, 92, 93, 103, 2910]","","9780847836741","847836746","9780847836741","3.22","9","True British : Alice Temperley"
"[558]","52875","[2859, 2868, 2878, 2882, 2885, 2915]","","9781788840033","1788840038","9781788840033","4.04","61","The Vintage Sweet Book : A Complete Guide to Vintage Sweets and Cocktail Party Treats"
"[559, 560]","114,389","[2538, 2609]","","9781402244254","1402244258","9781402244254","3.93","254","Horrid Henry's Joke Book"
"[561, 562]","2183569","[81, 83, 87, 378, 1912, 1947, 3115]","","9781684199112","1684199115","9781684199112","3.58","12","Photography Demystified : Your Guide to the World of Travel Photography"
"[563]","516836","[121, 2912]","","9781782493570","1782493573","9781782493570","3.3","13","Inspiring Tiny Homes : Creative Living on Land, on the Water, and on Wheels"
"[564]","36495","[2793, 2859, 2861, 2862, 2868, 2878, 2915]","","9781510717442","1510717447","9781510717442","3.33","12","The Date Night Cookbook : Romantic Recipes & Easy Ideas to Inspire from Dawn Till Dusk"
"[565, 566, 567]","529287","[102, 121, 2912]","","9781849758420","1849758425","9781849758420","3.42","7","Space Works : A Source Book of Design and Decorating Ideas to Create Your Perfect Home"
"[568]","725893","[83, 121, 2912]","","9783961710973","396171097X","9783961710973","","","Living in Style: Best Interior Design on the Planet"
"[569, 125]","115850","[717, 2567, 2604]","","9781575420554","1575420554","9781575420554","4.07","38","What on Earth Do You Do When Someone Dies?"
"[570]","1292377","[1915, 1917, 1948]","","9781849693004","1849693005","9781849693004","4.85","7","Avid Media Composer 6.X Cookbook"
"[571]","525445","[1297, 1346, 2863, 2911]","","9781409166382","1409166384","9781409166382","3.66","3","The Clear Skin Cookbook : The vital vitamins and magic minerals you need for smooth, blemish-free, younger-looking skin"
"[572, 573]","529090","[2789, 2911]","","9788497777360","8497777360","9788497777360","4.24","1324","Anatomia del Hatha Yoga"
"[574]","12569","[2788, 2791, 2911]","","9788497773973","8497773977","9788497773973","3.85","84","La Combinacion de Los Alimentos"
"[575]","556969","[62, 102, 121, 2912]","","9782080304896","2080304895","9782080304896","3.5","2","Furniture & Interiors of the 1970s"
"[576]","108866","[768, 823, 3368, 2488, 2495, 2606]","","9781843100072","184310007X","9781843100072","3.95","95","Of Mice and Aliens : An Asperger Adventure"
"[470]","1631316","[1755, 1811, 1940]","","9781585038572","1585038571","9781585038572","","","Introduction to Finite Element Analysis Using SolidWorks Simulation 2014"
"[577]","530631","[2948, 2912]","","9786059192194","605919219X","9786059192194","3.0","1","Home Decoration in Crochet : 25 Colorful Designs to Brighten Your Home"
"[578]","497508","[232, 285, 334, 2914]","","9780099541387","99541386","9780099541387","3.45","11","When Love Speaks : Poetry and prose for weddings, relationships and married life."
"[579]","469325","[8, 92, 103, 2912, 3100]","","9780500292792","500292795","9780500292792","3.96","27","Real Nordic Living : Design. Food. Art. Travel."
"[580]","519727","[2945, 2912, 2922]","","9780062222657","62222651","9780062222657","4.14","14","Embroidery pour le Jardinier : 100 French Designs for the Gardener"
"[581]","14808","[2488, 2490, 2503, 2607]","","9781474927284","1474927289","9781474927284","4.39","138","Jemima Small Versus the Universe"
"[582]","1,534,234","[1938, 1962, 1997, 1998, 2004, 2006, 2007, 2056]","Revised","9781430234616","9781430234616","","3.5","6","Beginning Silverlight 5 in C#"
"[583]","559761","[121, 2912]","","9781858945941","1858945941","9781858945941","3.16","12","Home of Your Own: Creating Interiors with Character"
"[584]","509525","[103, 2944, 2910]","","9780345532886","345532880","9780345532886","3.23","172","New Dress A Day"
"[585]","565383","[220, 2649, 2657, 2740, 2915]","","9781605203485","1605203483","9781605203485","4.08","1244","George Washington's Rules of Civility & Decent Behavior"
"[586]","59541","[102, 121, 2912]","","9781788791564","1788791568","9781788791564","","","Farrow & Ball Living with Colour"
"[587, 588]","107719","[2488, 2490, 2499, 2600]","","9781481411455","1481411454","9781481411455","3.99","1991","The Pain and the Great One"
"[589]","","[1938, 1997, 2007]","","9781782165781","1782165789","9781782165781","2.5","2","Instant AutoIt Scripting"
"[590, 591]","678746","[121, 2912]","","9780847860043","847860043","9780847860043","3.0","6","Houses That We Dreamt Of : The Interiors of Delphine and Reed Krakoff"
"[592]","608596","[2821, 2852, 2912]","","9780754824688","754824683","9780754824688","3.65","38","Feng Shui Home"
"[593]","532727","[2944, 2912]","","9781861088406","186108840X","9781861088406","3.52","19","Home Sewn Home: 20 Projects to Make for the Retro Home"
"[594, 595]","587428","[2802, 2859, 2868, 2915]","","9780615538990","615538991","9780615538990","","","The Dinner Party Diary"
"[596, 597]","35093","[2490, 2496, 2499, 2600]","Unabridged","9781538431122","1538431122","9781538431122","4.28","2569","Loved"
"[598]","1406723","[977, 996, 1902, 1917, 1933, 1939]","","9780998730608","998730602","9780998730608","","","Implementing SAP SuccessFactors : A Client Centered Approach"
"[599]","503148","[2944, 2948, 2912]","","9781446304259","1446304256","9781446304259","4.0","2","Making Cushions and Pillows : 60 cushions and pillows to sew, stitch, knit and crochet"
"[600]","486570","[26, 48, 2942, 2954, 2960, 2912]","","9781600610608","1600610609","9781600610608","3.44","52","Bent, Bound & Stitched : Collage, Cards and Jewelry with a Twist"
"[601]","512697","[750, 2793, 2802, 2813, 2978, 2911]","","9781400053629","1400053625","9781400053629","3.4","25","How to Iron Your Own Damn Shirt : The Perfect Husband Handbook Featuring Over 50 Foolproof Ways to Win, Woo & Wow Your Wife"
"[602, 603]","600844","[121, 2912]","","9780847863068","847863069","9780847863068","3.8","10","The Nature of Home : Creating Timeless Houses"
"[604, 605]","97271","[2550, 2597]","","9780807549087","807549088","9780807549087","4.17","128","Meditation Is an Open Sky : Mindfulness for Kids"
"[606, 607]","","[640, 1898, 1938, 2075]","","9781466619159","1466619155","9781466619159","","","Digital Identity and Social Media"
"[608]","53216","[2812, 2820, 2840, 2909, 3099, 3100]","","9780753555699","753555697","9780753555699","3.65","20","Mindful London : How to Find Calm and Contentment in the Chaos of the City"
"[609]","523325","[2791, 2812, 2813, 2909]","","9781908170989","1908170980","9781908170989","2.22","180","Living with Less : How to Downsize to 100 Personal Possessions"
"[610]","549961","[2978, 2914, 2452]","","9781402206832","1402206836","9781402206832","3.66","12","Do You Know Your Groom?"
"[611]","595100","[2859, 2868, 2885, 2886, 2915]","","9781447402350","1447402359","9781447402350","","","New and Improved Bartender's Manual : Or How to Mix Drinks of the Present Style"
"[612]","82843","[2488, 2491, 2499, 2504, 2519, 2600, 2602]","","9781338312836","1338312839","9781338312836","4.32","5088","Making Bombs for Hitler"
"[613, 614]","1513182","[1903, 1938, 1939, 1946, 1983, 2004, 2006, 2007]","","9780596520649","596520646","9780596520649","3.1","10","Getting Started with Flex 3 : An Adobe Developer Library Pocket Guide for Developers"
"[615, 616]","3142093","[58, 2958, 2912]","","9789659263387","9659263384","9789659263387","5.0","1","Stained Glass Mosaics : Original Projects for Beginners"
"[617, 567]","687926","[102, 121, 2948, 2912]","","9781849759267","184975926X","9781849759267","4.05","110","Homespun Style"
"[618]","528920","[92, 121, 2912]","","9780865653122","865653127","9780865653122","3.44","18","Markham Roberts : Decorating the Way I See It"
"[472, 473]","650096","[3, 92, 121, 2912]","","9780789327154","789327155","9780789327154","3.21","14","Rooms to Inspire in the City : Stylish Interiors for Urban Living"
"[619, 620]","129,355","[2597, 2606]","","9781433804489","1433804484","9781433804489","4.13","67","Attention, Girls! : A Guide to Learn All About Your AD/HD"
"[621, 622]","1370043","[1917, 1938, 1939, 2004]","","9780983386742","983386749","9780983386742","","","Sergey's Html5 & Css3 Quick Reference. Html5, Css3 and APIs (3rd Edition)"
"[195]","547253","[103, 2645, 2657, 2663, 637, 2911]","","9780747813545","074781354X","9780747813545","3.58","24","Fashion in the Time of William Shakespeare : 1564-1616"
"[623]","457489","[2942, 2954, 2912]","","9780486833927","486833925","9780486833927","5.0","2","100 Beautiful Bracelets: Create Elegant Jewelry Using Beads, String, Charms, Leather, and more : Create Elegant Jewelry Using Beads, String, Charms, Leather, and more"
"[624]","603,267","[273, 1477, 1873, 2910]","New edition","9781408072677","140807267X","9781408072677","","","Maths & English for Hairdressing : Functional Skills"
"[625]","580,791","[635, 2915, 3100]","New edition","9781857333503","1857333500","9781857333503","4.0","10","Lithuania - Culture Smart! : The Essential Guide to Customs & Culture"
"[489]","94,082","[2488, 2490, 2501, 2596]","","9780843178401","9780843178401","","3.94","993","Mr Greedy"
"[626, 627]","1561037","[1903, 1939, 1983, 2004, 2045]","","9780672318634","672318636","9780672318634","","","Sams Teach Yourself Active Server Pages 3.0 in 21 Days"
"[628]","918682","[103, 2644, 2910]","","9780714879413","071487941X","9780714879413","4.66","3","Thierry Mugler : Couturissime"
"[629]","542049","[1703, 2942, 2912, 2917, 2918]","","9780882661902","882661906","9780882661902","3.75","8","Chair Caning and Seat Weaving: Storey's Country Wisdom Bulletin A.16"
"[630]","17754","[2915]","","9780473506360","047350636X","9780473506360","","","Get Momentum : Your Ultimate Guide To Create $100k in 100 Days Without Fear, Overwhelm and Burnout"
"[631, 632]","548839","[2943, 2958, 2912]","","9780919985407","919985408","9780919985407","4.33","3","Maidens, Myths & Mermaids : Designs for 40 Stained Glass Windows, Including 2 Full-Size Pattern Renderings"
"[633]","31713","[2802, 2456, 2567, 2607]","","9781941529447","1941529445","9781941529447","3.75","78","Puppy Mind"
"[634]","1462611","[98, 127, 133, 3248, 140, 3255, 1946]","","9781138854345","1138854344","9781138854345","4.42","7","Craft Notes for Animators : A Perspective on a 21st Century Career"
"[635]","491716","[92, 97, 637, 2978, 2911]","","9780956205353","956205356","9780956205353","4.4","5","The Inspirational Moustache"
"[636]","552070","[2942, 2965, 2912]","","9781574218954","1574218956","9781574218954","3.33","6","Awesome Duct Tape Projects"
"[637]","573434","[378, 2912, 2917, 2919]","","9781682121641","168212164X","9781682121641","","","How to Restore Old Furniture Guide : Turn Old Furniture Into New, Give a Fresh Look to Antique and Collectible Items and Start Furniture Restoration Business"
"[638, 639]","608910","[12, 107, 121, 2646, 2663, 2893, 2900, 2912]","","9780804848909","804848904","9780804848909","4.25","4","Peranakan Chinese Home : Art and Culture in Daily Life"
"[640]","118220","[2488, 2490, 2500, 2503, 2557, 2596]","","9780545134743","545134749","9780545134743","3.77","108","Scholastic Reader Level 1: Noodles: I Love School : I Love School!"
"[641]","1422684","[1898, 1938, 1991]","","9781785280122","1785280120","9781785280122","3.0","8","Android Game Programming by Example"
"[642]","605297","[103, 105, 2689, 2911]","","9781781220054","1781220050","9781781220054","3.5","2","Cc41 Utility Clothing : The Label That Transformed British Fashion"
"[643]","454265","[2911, 2452, 2461, 2471, 2530, 2540]","","9781338355260","1338355260","9781338355260","","","My Fun & Fuzzy Headband Salon"
"[644]","614247","[37, 635, 2944, 2911]","","9781681775135","1681775131","9781681775135","3.72","168","Perfume : A Century of Scents"
"[645]","791000","[103, 105, 685, 2911]","","9781780678641","1780678649","9781780678641","4.1","19","Men of Style"
"[646, 647]","68,664","[2522, 2534, 2581, 2612]","","9780062382009","62382004","9780062382009","3.84","158","Where Does the Garbage Go?"
"[648]","67901","[245, 260, 273, 320, 322, 2562]","","9780230727113","230727115","9780230727113","4.06","43","First Certificate Language Practice Student's Book +key Pack 4th Edition"
"[649]","518596","[83, 92, 103, 105, 106, 2904, 2944, 2910]","","9781840917680","1840917687","9781840917680","3.5","2","Vogue Essentials: Lingerie"
"[650]","528014","[2770, 2942, 2911]","","9781682683118","1682683117","9781682683118","4.4","5","101 DIY Face Masks : Fun, Healthy, All-Natural Sheet Masks for Every Skin Type"
"[651]","601884","[103, 2944, 2911, 2452]","","9780399580802","399580808","9780399580802","4.0","37","Accessory Handbook : A Costume Designer's Secrets for Buying, Wearing, and Caring for Accessories"
"[652]","55867","[3172, 2912]","","9780736974141","736974148","9780736974141","3.8","20","But Where Do I Put the Couch? : And Answers to 100 Other Home Decorating Questions"
"[653]","113923","[366, 2635, 2490, 2496, 2498, 2596]","","9780061935121","61935123","9780061935121","3.86","17133","Hidden"
"[654, 655]","96,060","[245, 273, 274]","Bilingual edition","9780071591508","71591508","9780071591508","4.45","20","The Big Blue Book of French Verbs with CD-ROM, Second Edition"
"[656]","548571","[121, 2912]","","9780062060693","62060694","9780062060693","3.41","166","Living in a Nutshell : Posh and Portable Decorating Ideas for Small Spaces"
"[645]","611552","[103, 105, 685, 2911]","","9781780676098","1780676093","9781780676098","3.4","5","The Details : Iconic Men's Accessories"
"[657, 658, 659, 660, 661, 662, 663, 664, 665, 666]","584,725","[103, 2901, 2910, 2911]","Bilingual edition","9788836635825","8836635822","9788836635825","3.0","1","Christian Dior : The Spirit of Perfumes"
"[667, 668]","507724","[2813, 2910]","","9781622129744","1622129741","9781622129744","3.0","1","You Are More Than Just Your Bits! A book on style, lifestyle, and inner styling"
"[669]","127607","[2492, 2604]","","9781780870458","1780870450","9781780870458","4.14","2959","Undone"
"[670]","3204011","[245, 253, 264, 273]","Bilingual edition","9789042925373","904292537X","9789042925373","5.0","1","Grammaire Sanskrite a L'usage Des Etudiants Hellenistes Et Latinistes"
"[671]","598174","[64, 2942, 2944, 2912, 2917]","","9781910231081","1910231088","9781910231081","3.84","32","Easy to Make! Curtains & Blinds : Expert Advice, Techniques and Tips for Window Treatments"
"[672, 673, 674, 675]","566860","[2944, 2911]","","9781780979113","1780979118","9781780979113","2.66","3","Nail Art Sourcebook"
"[676]","587561","[2954, 2960, 2962, 2912]","","9780486805641","486805646","9780486805641","4.1","30","Origami Jewelry"
"[677]","686582","[2859, 2860, 2866, 2868, 2915]","","9781476745121","1476745129","9781476745121","4.25","772","Miss Kay's Duck Commander Kitchen"
"[678]","69662","[2490, 2499, 2503, 2600]","","9780147515797","147515793","9780147515797","3.94","3782","The Best Man"
"[679]","","[245, 273, 274]","","9788846822857","8846822854","9788846822857","","","Grammaire Plus : Cahier A1/2 + CD"
"[680]","613617","[2837, 2911]","","9781906761936","1906761930","9781906761936","2.75","8","Lemons are a Girl's Best Friend : Super Fruity Beauty Food for Glowing Health Inside and Out"
"[681]","39139","[2910]","","9781545153611","1545153612","9781545153611","","","Princess Kimono Japan Dress Design Women Fashion Coloring Book : Anti Stress Adults Coloring Book to Bring You Back to Calm & Mindfulness"
"[682]","470923","[48, 95, 2942, 2964, 2912]","","9781510721913","1510721916","9781510721913","3.38","39","Extraordinary Hand Lettering : Creative Lettering Ideas for Celebrations, Events, Decor, & More"
"[683]","600089","[83, 121, 712, 2791, 2859, 2910, 2912, 2915]","","9780062439635","62439634","9780062439635","3.06","72","Everyday Chic : My Secrets for Entertaining, Organizing, and Decorating at Home"
"[684]","127,077","[2608]","","9780152062422","9780152062422","","3.88","4360","Voices"
"[685]","","[245, 274, 839, 3384]","","9781517511005","1517511003","9781517511005","","","Official ASVAB Vocabulary 3000 : Become a True Master of ASVAB Vocabulary!"
"[686, 687]","56007","[365, 2634, 2859, 2868, 2915]","","9781772940688","1772940682","9781772940688","4.0","63","Otherworldly Izakaya Nobu Volume 2"
"[688]","605564","[121, 2912]","","9780847864478","847864472","9780847864478","4.28","7","Magical Rooms : Elements of Interior Design"
"[689]","586706","[2859, 2868, 2915]","","9780996044004","996044000","9780996044004","4.58","660","Autumn from the Heart of the Home"
"[690]","524992","[2859, 2868, 2883, 2915]","","9781908707635","1908707631","9781908707635","4.0","1","Cute & Easy Cake Toppers for Girls!"
"[691, 692]","47910","[2488, 2490, 2498, 2503, 2613]","","9780884484318","884484319","9780884484318","4.22","372","Lailah's Lunchbox : A Ramadan Story"
"[693, 694, 695, 696]","2879237","[241, 245, 249, 262]","Revised","9781554813353","1554813352","9781554813353","","","The Broadview Guide to Writing"
"[697]","640282","[64, 103, 106, 637, 1047, 1725, 2944, 2910]","","9781606351246","1606351249","9781606351246","4.7","10","Wearable Prints, 1760-1860 : History, Materials, and Mechanics"
"[698]","54295","[2958, 2912, 2917]","","9780760364307","760364303","9780760364307","4.21","14","Handmade Tile : Design, Create, and Install Custom Tiles"
"[699]","644788","[2793, 2960, 2962, 2914]","","9781604336931","1604336935","9781604336931","","","Wedding Origami"
"[700]","611808","[3172, 2793, 2914]","","9781908707543","1908707542","9781908707543","","","The Essential DIY Wedding Planner : How to Plan Your Big Day in Style, on Time and on Budget!"
"[701]","65,069","[2608]","","9780142415221","142415227","9780142415221","4.03","6027","If You Come Softly"
"[702, 703, 704]","","[241, 245, 274, 783, 3328, 834, 3379, 2562]","","9781949074000","1949074005","9781949074000","","","No Mistakes Grammar Bites, Volume VI : Passed and Past, and Into, In To and In"
"[705]","630,589","[2914]","New edition","9781907087080","9781907087080","","","","The Wedding Pocket Bible"
"[706]","642166","[142, 3257, 719, 2793, 2914]","","9781444729849","1444729845","9781444729849","3.53","47","Big Fat Gypsy Weddings : The Dresses, the Drama, the Secrets Unveiled"
"[707]","651198","[977, 1005, 2804, 2915]","","9780312600327","312600321","9780312600327","3.77","57","Poised for Success : Mastering the Four Qualities That Distinguish Outstanding Professionals"
"[708, 709]","99801","[2456, 2607]","","9781575424606","1575424606","9781575424606","4.26","15","Have Courage!"
"[710]","","[242, 245, 252, 274, 2978, 2982]","","9780997694376","997694378","9780997694376","","","A Miscellany of Diverse Things"
"[711]","","[368, 2637, 1358]","","9781448818365","1448818362","9781448818365","2.94","17","Medikidz Explain Autism"
"[712, 713]","642697","[92, 398, 2912]","","9781472577221","1472577221","9781472577221","","","Design Objects and the Museum"
"[714]","625758","[103, 105, 2663, 2911]","","9781851778034","1851778039","9781851778034","3.71","7","Style and Satire: Fashion in Print 1777-1927"
"[715, 716]","605586","[64, 103, 106, 121, 2947, 2912]","","9781604688689","1604688688","9781604688689","4.2","5","Minick and Simpson Blue and White : Living with Textiles You Love"
"[717]","686170","[81, 83, 121, 2912]","","9783832734206","3832734201","9783832734206","","","Modern Living : Chalet Style"
"[718, 719]","199646","[2495, 2496, 2499, 2501, 2600]","","9780062405425","006240542X","9780062405425","4.14","1535","The Parent Agency"
"[720]","","[245, 274, 2642]","","9780469273795","469273798","9780469273795","","","The Beginners' Drill-Book of English Grammar"
"[721]","","[2865, 2926, 2928]","","9781075235887","107523588X","9781075235887","","","Animal Fruit Party : Kombucha Recipe Book Waiting To Be Filled With Your Kombucha, kere, Kimchi, Sauerkraut & Whole Food Fermented Recipes"
"[722]","1,056,581","[977, 986, 2915, 3100]","Revised","9781611720204","1611720206","9781611720204","4.23","26","Chinese Business Etiquette : The Practical Pocket Guide, Revised and Updated"
"[723]","6165","[121, 2912, 2917, 2921]","","9781741965568","174196556X","9781741965568","4.11","213","Etcetera"
"[724]","633574","[2859, 2868, 2912, 2915]","","9780847834037","847834034","9780847834037","3.81","11","New York Parties"
"[725]","632796","[107, 110, 116, 121, 2912]","","9780060780005","60780002","9780060780005","3.5","4","150 Best House Ideas"
"[726, 727]","149,412","[2488, 2501, 2599]","","9781444013917","1444013912","9781444013917","4.13","30","A Storey Street novel: The War Next Door"
"[728]","","[245, 274]","","9781074585853","1074585852","9781074585853","","","Blanko Vokabelheft - Ich lerne Englisch : Leeres Heft zur Vokabelsammlung fur englischen Wortschatz, zum Sprachen lernen und uben, als Schulheft"
"[729]","","[2858, 2859, 2865]","New edition","9788496355279","8496355276","9788496355279","","","COCINA VEGETARIANA: LA ALTERNATIVA SALUDABLE"
"[730]","64,765","[110, 121, 124, 750, 2912]","","9780060538804","60538805","9780060538804","3.49","382","House Thinking : A Room-By-Room Look at How We Live"
"[731]","600930","[92, 103, 2910]","","9780062113627","62113623","9780062113627","3.37","8","The Sourcebook of Contemporary Fashion Design"
"[732]","554337","[768, 775, 2793, 2813, 2909]","","9781402203428","140220342X","9781402203428","3.8","31","When You Love a Man Who Loves Himself..."
"[733]","631493","[2859, 2868, 2885, 2886, 2915]","","9781948174541","1948174545","9781948174541","","","Let's Get Blitzen : 60+ Christmas Cocktails to Make Your Spirits Bright"
"[734]","62,320","[2472, 2488, 2490, 2500, 2501, 2503, 2596]","","9780140562736","9780140562736","","4.12","2006","Miss Bindergarten Gets Ready F"
"[735, 736]","","[94, 245, 249, 255, 262, 266, 267, 274, 284, 285, 288, 409, 2716, 759, 760, 1084, 2791, 2810, 2820, 2840, 2866, 2959, 2964, 2978, 2931, 2936, 2985, 2452, 2588]","","9781515148654","1515148653","9781515148654","","","Journal Your Life's Journey : Journals To Write In For Women Cute Plain Blank Notebooks"
"[737]","2803175","[638, 2770, 2772, 2865]","","9781626524385","1626524386","9781626524385","4.69","13","Eat Like You Give a Damn : For the Animals, for Your Health, for Our Planet"
"[738]","685,275","[102, 121, 2912]","","9781782493280","178249328X","9781782493280","3.0","3","Romantic Prairie Style : Homes Inspired by Traditional Country Life"
"[739]","657659","[121, 2966, 2912]","","9780847842469","847842460","9780847842469","4.25","8","Preston Bailey : Designing with Flowers"
